Shareef Abdur-Rahim,12375000,2003,2002,ATL,Atlanta Hawks
Glenn Robinson,9860000,2003,2002,ATL,Atlanta Hawks
Theo Ratliff,9375000,2003,2002,ATL,Atlanta Hawks
Alan Henderson,7091250,2003,2002,ATL,Atlanta Hawks
Nazr Mohammed,4750000,2003,2002,ATL,Atlanta Hawks
Chris Crawford,2750000,2003,2002,ATL,Atlanta Hawks
DerMarr Johnson,2423280,2003,2002,ATL,Atlanta Hawks
Jason Terry,2153934,2003,2002,ATL,Atlanta Hawks
Dion Glover,1584312,2003,2002,ATL,Atlanta Hawks
Emanual Davis,824935,2003,2002,ATL,Atlanta Hawks
Dan Dickau,776880,2003,2002,ATL,Atlanta Hawks
Darvin Ham,699935,2003,2002,ATL,Atlanta Hawks
Ira Newble,587435,2003,2002,ATL,Atlanta Hawks
Matt Maloney,170716,2003,2002,ATL,Atlanta Hawks
Amal McCaskill,143277,2003,2002,ATL,Atlanta Hawks
Antonio Harvey,60361,2003,2002,ATL,Atlanta Hawks
Mike Wilks,55402,2003,2002,ATL,Atlanta Hawks
Paul Shirley,29832,2003,2002,ATL,Atlanta Hawks
Vin Baker,12375000,2003,2002,BOS,Boston Celtic
Antoine Walker,12375000,2003,2002,BOS,Boston Celtic
Paul Pierce,10067750,2003,2002,BOS,Boston Celtic
Eric Williams,5004000,2003,2002,BOS,Boston Celtic
Tony Battie,4000000,2003,2002,BOS,Boston Celtic
Tony Delk,2700000,2003,2002,BOS,Boston Celtic
Shammond Williams,2000000,2003,2002,BOS,Boston Celtic
Kedrick Brown,1643040,2003,2002,BOS,Boston Celtic
Walter McCarty,762435,2003,2002,BOS,Boston Celtic
Bruno Sundov,637435,2003,2002,BOS,Boston Celtic
Ruben Wolkowyski,587435,2003,2002,BOS,Boston Celtic
J.R. Bremer,349458,2003,2002,BOS,Boston Celtic
Mikki Moore,46642,2003,2002,BOS,Boston Celtic
Jalen Rose,12072500,2003,2002,CHI,Chicago Bulls
Eddie Robinson,5687000,2003,2002,CHI,Chicago Bulls
Donyell Marshall,4186542,2003,2002,CHI,Chicago Bulls
Tyson Chandler,3556200,2003,2002,CHI,Chicago Bulls
Jay Williams,3451920,2003,2002,CHI,Chicago Bulls
Marcus Fizer,2946240,2003,2002,CHI,Chicago Bulls
Eddy Curry,2879280,2003,2002,CHI,Chicago Bulls
Jamal Crawford,2026680,2003,2002,CHI,Chicago Bulls
Greg Anthony,1500000,2003,2002,CHI,Chicago Bulls
Corie Blount,1400000,2003,2002,CHI,Chicago Bulls
