Al Horford,12000000,2015,2014,ATL,Atlanta Hawks
Paul Millsap,9500000,2015,2014,ATL,Atlanta Hawks
Jeff Teague,8000000,2015,2014,ATL,Atlanta Hawks
Kyle Korver,6253521,2015,2014,ATL,Atlanta Hawks
Thabo Sefolosha,4150000,2015,2014,ATL,Atlanta Hawks
Mike Scott,3333333,2015,2014,ATL,Atlanta Hawks
DeMarre Carroll,2442455,2015,2014,ATL,Atlanta Hawks
Shelvin Mack,2433333,2015,2014,ATL,Atlanta Hawks
Kent Bazemore,2000000,2015,2014,ATL,Atlanta Hawks
Elton Brand,2000000,2015,2014,ATL,Atlanta Hawks
Dennis Schroder,1690680,2015,2014,ATL,Atlanta Hawks
John Jenkins,1312920,2015,2014,ATL,Atlanta Hawks
Pero Antic,1250000,2015,2014,ATL,Atlanta Hawks
John Salmons,1000000,2015,2014,ATL,Atlanta Hawks
Mike Muscala,816482,2015,2014,ATL,Atlanta Hawks
Austin Daye,125104,2015,2014,ATL,Atlanta Hawks
Jarell Eddie,29843,2015,2014,ATL,Atlanta Hawks
Gerald Wallace,10105855,2015,2014,BOS,Boston Celtic
Isaiah Thomas,7238606,2015,2014,BOS,Boston Celtic
Avery Bradley,7191011,2015,2014,BOS,Boston Celtic
Brandon Bass,6900000,2015,2014,BOS,Boston Celtic
Jonas Jerebko,4500000,2015,2014,BOS,Boston Celtic
Marcus Smart,3283320,2015,2014,BOS,Boston Celtic
Evan Turner,3278000,2015,2014,BOS,Boston Celtic
Will Bynum,2915908,2015,2014,BOS,Boston Celtic
Nate Robinson,2106720,2015,2014,BOS,Boston Celtic
Vitor Faverani,2090000,2015,2014,BOS,Boston Celtic
Kelly Olynyk,2075760,2015,2014,BOS,Boston Celtic
Luigi Datome,1750000,2015,2014,BOS,Boston Celtic
Tyler Zeller,1703760,2015,2014,BOS,Boston Celtic
James Young,1674480,2015,2014,BOS,Boston Celtic
Jared Sullinger,1424520,2015,2014,BOS,Boston Celtic
Jae Crowder,915243,2015,2014,BOS,Boston Celtic
Chris Douglas-Roberts,915243,2015,2014,BOS,Boston Celtic
Phil Pressey,816482,2015,2014,BOS,Boston Celtic
Erik Murphy,100000,2015,2014,BOS,Boston Celtic
Andre Dawkins,59686,2015,2014,BOS,Boston Celtic
Chris Babb,48028,2015,2014,BOS,Boston Celtic
LeBron James,20644400,2015,2014,CLE,Cleveland Caveliers
Kevin Love,15719062,2015,2014,CLE,Cleveland Caveliers
Anderson Varejao,9704595,2015,2014,CLE,Cleveland Caveliers
Kyrie Irving,7070730,2015,2014,CLE,Cleveland Caveliers
J.R. Smith,6516000,2015,2014,CLE,Cleveland Caveliers
Tristan Thompson,5138430,2015,2014,CLE,Cleveland Caveliers
Timofey Mozgov,4650000,2015,2014,CLE,Cleveland Caveliers
Mike Miller,2732000,2015,2014,CLE,Cleveland Caveliers
Iman Shumpert,2616975,2015,2014,CLE,Cleveland Caveliers
Brendan Haywood,2213688,2015,2014,CLE,Cleveland Caveliers
James Jones,1448490,2015,2014,CLE,Cleveland Caveliers
Shawn Marion,1448490,2015,2014,CLE,Cleveland Caveliers
Joe Harris,884879,2015,2014,CLE,Cleveland Caveliers
Matthew Dellavedova,816482,2015,2014,CLE,Cleveland Caveliers
Kendrick Perkins,434547,2015,2014,CLE,Cleveland Caveliers
Chandler Parsons,14700000,2015,2014,DAL,Dallas Mavericks
Tyson Chandler,14598888,2015,2014,DAL,Dallas Mavericks
Rajon Rondo,12909091,2015,2014,DAL,Dallas Mavericks
Monta Ellis,8360000,2015,2014,DAL,Dallas Mavericks
Dirk Nowitzki,7974482,2015,2014,DAL,Dallas Mavericks
Brendan Haywood,7798000,2015,2014,DAL,Dallas Mavericks
Devin Harris,3878000,2015,2014,DAL,Dallas Mavericks
Raymond Felton,3793693,2015,2014,DAL,Dallas Mavericks
Richard Jefferson,1448490,2015,2014,DAL,Dallas Mavericks
Charlie Villanueva,1316809,2015,2014,DAL,Dallas Mavericks
Jose Barea,1310286,2015,2014,DAL,Dallas Mavericks
Al-Farouq Aminu,981084,2015,2014,DAL,Dallas Mavericks
Greg Smith,948163,2015,2014,DAL,Dallas Mavericks
Bernard James,915243,2015,2014,DAL,Dallas Mavericks
Ricky Ledo,816482,2015,2014,DAL,Dallas Mavericks
Gal Mekel,816482,2015,2014,DAL,Dallas Mavericks
Dwight Powell,507336,2015,2014,DAL,Dallas Mavericks
Amar\'e Stoudemire,485670,2015,2014,DAL,Dallas Mavericks
Bernard James,236866,2015,2014,DAL,Dallas Mavericks
Eric Griffin,150000,2015,2014,DAL,Dallas Mavericks
Ivan Johnson,25000,2015,2014,DAL,Dallas Mavericks
Ty Lawson,11595506,2015,2014,DEN,Denver Nuggets
Danilo Gallinari,10854850,2015,2014,DEN,Denver Nuggets
Wilson Chandler,6757913,2015,2014,DEN,Denver Nuggets
J.J. Hickson,5381750,2015,2014,DEN,Denver Nuggets
Darrell Arthur,3457149,2015,2014,DEN,Denver Nuggets
Randy Foye,3135000,2015,2014,DEN,Denver Nuggets
Jameer Nelson,2732000,2015,2014,DEN,Denver Nuggets
Kenneth Faried,2249768,2015,2014,DEN,Denver Nuggets
Joffrey Lauvergne,1790280,2015,2014,DEN,Denver Nuggets
Jusuf Nurkic,1762680,2015,2014,DEN,Denver Nuggets
Gary Harris,1519200,2015,2014,DEN,Denver Nuggets
Victor Claver,1370000,2015,2014,DEN,Denver Nuggets
Shavlik Randolph,1227985,2015,2014,DEN,Denver Nuggets
Will Barton,915243,2015,2014,DEN,Denver Nuggets
Ian Clark,816482,2015,2014,DEN,Denver Nuggets
Erick Green,507336,2015,2014,DEN,Denver Nuggets
Quincy Miller,150000,2015,2014,DEN,Denver Nuggets
Jerrelle Benimon,35000,2015,2014,DEN,Denver Nuggets
Jamaal Franklin,19914,2015,2014,DEN,Denver Nuggets
Josh Smith,14000000,2015,2014,DET,Detroit Pistons
Brandon Jennings,8000000,2015,2014,DET,Detroit Pistons
Ersan Ilyasova,7900000,2015,2014,DET,Detroit Pistons
Tayshaun Prince,7707865,2015,2014,DET,Detroit Pistons
Jodie Meeks,6000000,2015,2014,DET,Detroit Pistons
Greg Monroe,5479934,2015,2014,DET,Detroit Pistons
Joel Anthony,3800000,2015,2014,DET,Detroit Pistons
Anthony Tolliver,3000000,2015,2014,DET,Detroit Pistons
Kentavious Caldwell-Pope,2772480,2015,2014,DET,Detroit Pistons
Andre Drummond,2568360,2015,2014,DET,Detroit Pistons
Reggie Jackson,2204370,2015,2014,DET,Detroit Pistons
Aaron Gray,1227985,2015,2014,DET,Detroit Pistons
Cartier Martin,1145685,2015,2014,DET,Detroit Pistons
Spencer Dinwiddie,700000,2015,2014,DET,Detroit Pistons
John Lucas,123827,2015,2014,DET,Detroit Pistons
Quincy Miller,107676,2015,2014,DET,Detroit Pistons
David Lee,15012000,2015,2014,GSW,Golden State
Andrew Bogut,12972973,2015,2014,GSW,Golden State
Andre Iguodala,12289544,2015,2014,GSW,Golden State
Stephen Curry,10629213,2015,2014,GSW,Golden State
Shaun Livingston,5305000,2015,2014,GSW,Golden State
Marreese Speights,3657500,2015,2014,GSW,Golden State
Klay Thompson,3075880,2015,2014,GSW,Golden State
Harrison Barnes,3049920,2015,2014,GSW,Golden State
Leandro Barbosa,1448490,2015,2014,GSW,Golden State
Brandon Rush,1145685,2015,2014,GSW,Golden State
Festus Ezeli,1112880,2015,2014,GSW,Golden State
Nemanja Nedovic,1104240,2015,2014,GSW,Golden State
Draymond Green,915243,2015,2014,GSW,Golden State
Justin Holiday,816482,2015,2014,GSW,Golden State
