Dominique Wilkins,3100000,1992,1991,ATL,Atlanta Hawks
Jon Koncak,2000000,1992,1991,ATL,Atlanta Hawks
Blair Rasmussen,1558000,1992,1991,ATL,Atlanta Hawks
Rumeal Robinson,1025000,1992,1991,ATL,Atlanta Hawks
Maurice Cheeks,1000000,1992,1991,ATL,Atlanta Hawks
Travis Mays,1000000,1992,1991,ATL,Atlanta Hawks
Stacey Augmon,875000,1992,1991,ATL,Atlanta Hawks
Kevin Willis,725000,1992,1991,ATL,Atlanta Hawks
Alexander Volkov,675000,1992,1991,ATL,Atlanta Hawks
Duane Ferrell,500000,1992,1991,ATL,Atlanta Hawks
Rodney Monroe,217000,1992,1991,ATL,Atlanta Hawks
Gary Leonard,130000,1992,1991,ATL,Atlanta Hawks
Paul Graham,125000,1992,1991,ATL,Atlanta Hawks
Larry Bird,7070000,1992,1991,BOS,Boston Celtic
Kevin McHale,3500000,1992,1991,BOS,Boston Celtic
Reggie Lewis,3340000,1992,1991,BOS,Boston Celtic
Robert Parish,3000000,1992,1991,BOS,Boston Celtic
Kevin Gamble,1400000,1992,1991,BOS,Boston Celtic
Brian Shaw,1313000,1992,1991,BOS,Boston Celtic
Joe Kleine,950000,1992,1991,BOS,Boston Celtic
Ed Pinckney,900000,1992,1991,BOS,Boston Celtic
Dee Brown,705000,1992,1991,BOS,Boston Celtic
Stojko Vrankovic,665000,1992,1991,BOS,Boston Celtic
Michael Smith,625000,1992,1991,BOS,Boston Celtic
John Bagley,550000,1992,1991,BOS,Boston Celtic
Rick Fox,525000,1992,1991,BOS,Boston Celtic
Rickey Green,315000,1992,1991,BOS,Boston Celtic
Jim Paxson,225000,1992,1991,BOS,Boston Celtic
Kevin Pritchard,130000,1992,1991,BOS,Boston Celtic
A.J. Wynder,130000,1992,1991,BOS,Boston Celtic
Larry Johnson,1955000,1992,1991,CHA,Charlotte Hornets
Kendall Gill,1908000,1992,1991,CHA,Charlotte Hornets
Mike Gminski,1850000,1992,1991,CHA,Charlotte Hornets
J.R. Reid,1250000,1992,1991,CHA,Charlotte Hornets
Johnny Newman,1206000,1992,1991,CHA,Charlotte Hornets
Dell Curry,1006000,1992,1991,CHA,Charlotte Hornets
Rex Chapman,940000,1992,1991,CHA,Charlotte Hornets
Muggsy Bogues,906000,1992,1991,CHA,Charlotte Hornets
Eric Leckner,618000,1992,1991,CHA,Charlotte Hornets
Kenny Gattison,456000,1992,1991,CHA,Charlotte Hornets
Mike Holton,400000,1992,1991,CHA,Charlotte Hornets
Anthony Frederick,130000,1992,1991,CHA,Charlotte Hornets
Michael Jordan,3250000,1992,1991,CHI,Chicago Bulls
Scottie Pippen,2770000,1992,1991,CHI,Chicago Bulls
Bill Cartwright,2000000,1992,1991,CHI,Chicago Bulls
