Dikembe Mutombo,14400000,2001,2000,ATL,Atlanta Hawks
Alan Henderson,5910000,2001,2000,ATL,Atlanta Hawks
Lorenzen Wright,4950000,2001,2000,ATL,Atlanta Hawks
Jim Jackson,2330000,2001,2000,ATL,Atlanta Hawks
Chris Crawford,2200000,2001,2000,ATL,Atlanta Hawks
DerMarr Johnson,2107200,2001,2000,ATL,Atlanta Hawks
Jason Terry,1579080,2001,2000,ATL,Atlanta Hawks
Anthony Johnson,1200000,2001,2000,ATL,Atlanta Hawks
Cal Bowdler,1102800,2001,2000,ATL,Atlanta Hawks
Roshown McLeod,978600,2001,2000,ATL,Atlanta Hawks
Dion Glover,960480,2001,2000,ATL,Atlanta Hawks
Matt Maloney,611000,2001,2000,ATL,Atlanta Hawks
Larry Robinson,611000,2001,2000,ATL,Atlanta Hawks
Hanno Mottola,316969,2001,2000,ATL,Atlanta Hawks
Anthony Miller,40000,2001,2000,ATL,Atlanta Hawks
Antoine Walker,10130000,2001,2000,BOS,Boston Celtic
Kenny Anderson,7520000,2001,2000,BOS,Boston Celtic
Bryant Stith,5920000,2001,2000,BOS,Boston Celtic
Vitaly Potapenko,4290000,2001,2000,BOS,Boston Celtic
Eric Williams,3890000,2001,2000,BOS,Boston Celtic
Greg Minor,3240000,2001,2000,BOS,Boston Celtic
Tony Battie,3200000,2001,2000,BOS,Boston Celtic
Walter McCarty,2670000,2001,2000,BOS,Boston Celtic
Randy Brown,2250000,2001,2000,BOS,Boston Celtic
Hot Rod Williams,2100000,2001,2000,BOS,Boston Celtic
Paul Pierce,1608840,2001,2000,BOS,Boston Celtic
Jerome Moiso,1461960,2001,2000,BOS,Boston Celtic
Chris Carr,1200000,2001,2000,BOS,Boston Celtic
Doug Overton,548500,2001,2000,BOS,Boston Celtic
Adrian Griffin,498500,2001,2000,BOS,Boston Celtic
Mark Blount,316969,2001,2000,BOS,Boston Celtic
Chris Herren,316969,2001,2000,BOS,Boston Celtic
Milt Palacio,316969,2001,2000,BOS,Boston Celtic
Elden Campbell,8050000,2001,2000,CHA,Charlotte Hornets
Derrick Coleman,8000000,2001,2000,CHA,Charlotte Hornets
Jamal Mashburn,6200000,2001,2000,CHA,Charlotte Hornets
P.J. Brown,5740000,2001,2000,CHA,Charlotte Hornets
Bobby Phills,4640000,2001,2000,CHA,Charlotte Hornets
Baron Davis,2916000,2001,2000,CHA,Charlotte Hornets
David Wesley,2880000,2001,2000,CHA,Charlotte Hornets
Otis Thorpe,2200000,2001,2000,CHA,Charlotte Hornets
Eldridge Recasner,1200000,2001,2000,CHA,Charlotte Hornets
Hersey Hawkins,1200000,2001,2000,CHA,Charlotte Hornets
Jamaal Magloire,975000,2001,2000,CHA,Charlotte Hornets
Tim James,783120,2001,2000,CHA,Charlotte Hornets
Eddie Robinson,600000,2001,2000,CHA,Charlotte Hornets
Rodney Buford,423500,2001,2000,CHA,Charlotte Hornets
Lee Nailon,316969,2001,2000,CHA,Charlotte Hornets
Terrance Roberson,316969,2001,2000,CHA,Charlotte Hornets
Ron Mercer,5520000,2001,2000,CHI,Chicago Bulls
Brad Miller,4000000,2001,2000,CHI,Chicago Bulls
Elton Brand,3629160,2001,2000,CHI,Chicago Bulls
Hersey Hawkins,3560000,2001,2000,CHI,Chicago Bulls
Marcus Fizer,2562000,2001,2000,CHI,Chicago Bulls
Dragan Tarlac,2500000,2001,2000,CHI,Chicago Bulls
Jamal Crawford,1762320,2001,2000,CHI,Chicago Bulls
Bryce Drew,1182600,2001,2000,CHI,Chicago Bulls
Metta World Peace,1160760,2001,2000,CHI,Chicago Bulls
Fred Hoiberg,880000,2001,2000,CHI,Chicago Bulls
Dalibor Bagaric,795000,2001,2000,CHI,Chicago Bulls
Corey Benjamin,749160,2001,2000,CHI,Chicago Bulls
Michael Ruffin,440000,2001,2000,CHI,Chicago Bulls
