Shareef Abdur-Rahim,13500000,2004,2003,ATL,Atlanta Hawks
Terrell Brandon,11100000,2004,2003,ATL,Atlanta Hawks
Theo Ratliff,10156250,2004,2003,ATL,Atlanta Hawks
Jason Terry,8333333,2004,2003,ATL,Atlanta Hawks
Alan Henderson,7682188,2004,2003,ATL,Atlanta Hawks
Nazr Mohammed,5000000,2004,2003,ATL,Atlanta Hawks
Chris Crawford,3000000,2004,2003,ATL,Atlanta Hawks
Boris Diaw,1021080,2004,2003,ATL,Atlanta Hawks
Dion Glover,1000000,2004,2003,ATL,Atlanta Hawks
Stephen Jackson,1000000,2004,2003,ATL,Atlanta Hawks
Dan Dickau,835200,2004,2003,ATL,Atlanta Hawks
Jacque Vaughn,813679,2004,2003,ATL,Atlanta Hawks
Obinna Ekezie,688679,2004,2003,ATL,Atlanta Hawks
Travis Hansen,366931,2004,2003,ATL,Atlanta Hawks
Vin Baker,13500000,2004,2003,BOS,Boston Celtic
Paul Pierce,11326219,2004,2003,BOS,Boston Celtic
Raef LaFrentz,8178750,2004,2003,BOS,Boston Celtic
Chris Mills,6600000,2004,2003,BOS,Boston Celtic
Ricky Davis,5000600,2004,2003,BOS,Boston Celtic
Michael Stewart,4480000,2004,2003,BOS,Boston Celtic
Chris Mihm,2809494,2004,2003,BOS,Boston Celtic
Jumaine Jones,1500000,2004,2003,BOS,Boston Celtic
Marcus Banks,1499400,2004,2003,BOS,Boston Celtic
Jiri Welsch,1326600,2004,2003,BOS,Boston Celtic
Walter McCarty,1200000,2004,2003,BOS,Boston Celtic
Mark Blount,944922,2004,2003,BOS,Boston Celtic
Kendrick Perkins,814320,2004,2003,BOS,Boston Celtic
Mike James,638679,2004,2003,BOS,Boston Celtic
Brandon Hunter,366931,2004,2003,BOS,Boston Celtic
Antonio Davis,12925000,2004,2003,CHI,Chicago Bulls
Eddie Robinson,6204000,2004,2003,CHI,Chicago Bulls
Jerome Williams,5987500,2004,2003,CHI,Chicago Bulls
Scottie Pippen,4917000,2004,2003,CHI,Chicago Bulls
Tyson Chandler,3804360,2004,2003,CHI,Chicago Bulls
Marcus Fizer,3726994,2004,2003,CHI,Chicago Bulls
Jay Williams,3710880,2004,2003,CHI,Chicago Bulls
Eddy Curry,3080160,2004,2003,CHI,Chicago Bulls
Jamal Crawford,2577937,2004,2003,CHI,Chicago Bulls
Kirk Hinrich,2185920,2004,2003,CHI,Chicago Bulls
