Dikembe Mutombo,8013000,1997,1996,ATL,Atlanta Hawks
Christian Laettner,4500000,1997,1996,ATL,Atlanta Hawks
Steve Smith,4500000,1997,1996,ATL,Atlanta Hawks
Ken Norman,2869000,1997,1996,ATL,Atlanta Hawks
Mookie Blaylock,2800000,1997,1996,ATL,Atlanta Hawks
Alan Henderson,910000,1997,1996,ATL,Atlanta Hawks
Priest Lauderdale,548000,1997,1996,ATL,Atlanta Hawks
Eldridge Recasner,247500,1997,1996,ATL,Atlanta Hawks
Ivano Newbill,247500,1997,1996,ATL,Atlanta Hawks
Tyrone Corbin,247500,1997,1996,ATL,Atlanta Hawks
Willie Burton,247500,1997,1996,ATL,Atlanta Hawks
Donnie Boyce,247500,1997,1996,ATL,Atlanta Hawks
Jon Barry,247500,1997,1996,ATL,Atlanta Hawks
Henry James,181100,1997,1996,ATL,Atlanta Hawks
Dino Radja,5313000,1997,1996,BOS,Boston Celtic
Dana Barros,3400000,1997,1996,BOS,Boston Celtic
Dee Brown,3250000,1997,1996,BOS,Boston Celtic
Todd Day,2915000,1997,1996,BOS,Boston Celtic
Greg Minor,1800000,1997,1996,BOS,Boston Celtic
Pervis Ellison,1760000,1997,1996,BOS,Boston Celtic
Rick Fox,1750000,1997,1996,BOS,Boston Celtic
Antoine Walker,1620000,1997,1996,BOS,Boston Celtic
Frank Brickowski,1500000,1997,1996,BOS,Boston Celtic
Eric Williams,1008000,1997,1996,BOS,Boston Celtic
Alton Lister,500000,1997,1996,BOS,Boston Celtic
David Wesley,350000,1997,1996,BOS,Boston Celtic
Marty Conlon,247500,1997,1996,BOS,Boston Celtic
Steve Hamer,220000,1997,1996,BOS,Boston Celtic
Brett Szabo,220000,1997,1996,BOS,Boston Celtic
Michael Jordan,30140000,1997,1996,CHI,Chicago Bulls
Dennis Rodman,9000000,1997,1996,CHI,Chicago Bulls
Toni Kukoc,3960000,1997,1996,CHI,Chicago Bulls
Ron Harper,3840000,1997,1996,CHI,Chicago Bulls
Luc Longley,2790000,1997,1996,CHI,Chicago Bulls
Scottie Pippen,2250000,1997,1996,CHI,Chicago Bulls
Randy Brown,1300000,1997,1996,CHI,Chicago Bulls
Dickey Simpkins,1040000,1997,1996,CHI,Chicago Bulls
Robert Parish,1000000,1997,1996,CHI,Chicago Bulls
Bill Wennington,1000000,1997,1996,CHI,Chicago Bulls
Steve Kerr,750000,1997,1996,CHI,Chicago Bulls
Jason Caffey,700000,1997,1996,CHI,Chicago Bulls
Jud Buechler,500000,1997,1996,CHI,Chicago Bulls
Danny Ferry,4643000,1997,1996,CLE,Cleveland Caveliers
Tyrone Hill,3480000,1997,1996,CLE,Cleveland Caveliers
Mark West,2000000,1997,1996,CLE,Cleveland Caveliers
Bobby Phills,1808000,1997,1996,CLE,Cleveland Caveliers
Terrell Brandon,1312000,1997,1996,CLE,Cleveland Caveliers
Chris Mills,1235000,1997,1996,CLE,Cleveland Caveliers
Vitaly Potapenko,1068000,1997,1996,CLE,Cleveland Caveliers
Bob Sura,864000,1997,1996,CLE,Cleveland Caveliers
Zydrunas Ilgauskas,720000,1997,1996,CLE,Cleveland Caveliers
Antonio Lang,520000,1997,1996,CLE,Cleveland Caveliers
Donny Marshall,450000,1997,1996,CLE,Cleveland Caveliers
Shawnelle Scott,300000,1997,1996,CLE,Cleveland Caveliers
Carl Thomas,247500,1997,1996,CLE,Cleveland Caveliers
Reggie Geary,220000,1997,1996,CLE,Cleveland Caveliers
A.C. Green,4851000,1997,1996,DAL,Dallas Mavericks
Jim Jackson,3900000,1997,1996,DAL,Dallas Mavericks
Jamal Mashburn,3833000,1997,1996,DAL,Dallas Mavericks
Chris Gatling,3047000,1997,1996,DAL,Dallas Mavericks
Terry Davis,2300000,1997,1996,DAL,Dallas Mavericks
Derek Harper,1300000,1997,1996,DAL,Dallas Mavericks
Eric Montross,1280000,1997,1996,DAL,Dallas Mavericks
Samaki Walker,1246000,1997,1996,DAL,Dallas Mavericks
Sam Cassell,1235000,1997,1996,DAL,Dallas Mavericks
George McCloud,1100000,1997,1996,DAL,Dallas Mavericks
Michael Finley,723000,1997,1996,DAL,Dallas Mavericks
Jimmy King,330000,1997,1996,DAL,Dallas Mavericks
Greg Dreiling,247500,1997,1996,DAL,Dallas Mavericks
Oliver Miller,247500,1997,1996,DAL,Dallas Mavericks
Fred Roberts,247500,1997,1996,DAL,Dallas Mavericks
Erick Strickland,220000,1997,1996,DAL,Dallas Mavericks
Bryant Stith,3400000,1997,1996,DEN,Denver Nuggets
LaPhonso Ellis,3294000,1997,1996,DEN,Denver Nuggets
Mark Jackson,2900000,1997,1996,DEN,Denver Nuggets
Antonio McDyess,2545000,1997,1996,DEN,Denver Nuggets
Sarunas Marciulionis,2500000,1997,1996,DEN,Denver Nuggets
Ervin Johnson,1636000,1997,1996,DEN,Denver Nuggets
Dale Ellis,1600000,1997,1996,DEN,Denver Nuggets
Ricky Pierce,1200000,1997,1996,DEN,Denver Nuggets
Tom Hammonds,1070000,1997,1996,DEN,Denver Nuggets
Keith Jennings,247500,1997,1996,DEN,Denver Nuggets
LaSalle Thompson,247500,1997,1996,DEN,Denver Nuggets
Darvin Ham,220000,1997,1996,DEN,Denver Nuggets
Brooks Thompson,214300,1997,1996,DEN,Denver Nuggets
Aaron Williams,169000,1997,1996,DEN,Denver Nuggets
Otis Thorpe,7000000,1997,1996,DET,Detroit Pistons
Grant Hill,5025000,1997,1996,DET,Detroit Pistons
Joe Dumars,3075000,1997,1996,DET,Detroit Pistons
Stacey Augmon,2480000,1997,1996,DET,Detroit Pistons
Terry Mills,2457000,1997,1996,DET,Detroit Pistons
Grant Long,2260000,1997,1996,DET,Detroit Pistons
Lindsey Hunter,1715000,1997,1996,DET,Detroit Pistons
Theo Ratliff,821000,1997,1996,DET,Detroit Pistons
Jerome Williams,568000,1997,1996,DET,Detroit Pistons
Michael Curry,400000,1997,1996,DET,Detroit Pistons
Rick Mahorn,400000,1997,1996,DET,Detroit Pistons
Don Reid,400000,1997,1996,DET,Detroit Pistons
Litterial Green,247500,1997,1996,DET,Detroit Pistons
Latrell Sprewell,7000000,1997,1996,GSW,Golden State
Mark Price,3409000,1997,1996,GSW,Golden State
Donyell Marshall,3360000,1997,1996,GSW,Golden State
Chris Mullin,2844000,1997,1996,GSW,Golden State
Joe Smith,2794000,1997,1996,GSW,Golden State
Felton Spencer,2694000,1997,1996,GSW,Golden State
B.J. Armstrong,2400000,1997,1996,GSW,Golden State
Donald Royal,1700000,1997,1996,GSW,Golden State
Bimbo Coles,1400000,1997,1996,GSW,Golden State
Jon Koncak,1150000,1997,1996,GSW,Golden State
Todd Fuller,1125000,1997,1996,GSW,Golden State
Andrew DeClercq,276000,1997,1996,GSW,Golden State
Mike Peplowski,247500,1997,1996,GSW,Golden State
Lou Roe,247500,1997,1996,GSW,Golden State
Ray Owes,220000,1997,1996,GSW,Golden State
Hakeem Olajuwon,9655000,1997,1996,HOU,Houston Rockets
Clyde Drexler,5500000,1997,1996,HOU,Houston Rockets
Charles Barkley,4695000,1997,1996,HOU,Houston Rockets
Brent Price,1600000,1997,1996,HOU,Houston Rockets
Kevin Willis,1500000,1997,1996,HOU,Houston Rockets
