Moses Malone,2406000,1991,1990,ATL,Atlanta Hawks
Dominique Wilkins,2065000,1991,1990,ATL,Atlanta Hawks
Jon Koncak,1550000,1991,1990,ATL,Atlanta Hawks
Doc Rivers,895000,1991,1990,ATL,Atlanta Hawks
Rumeal Robinson,800000,1991,1990,ATL,Atlanta Hawks
Tim McCormick,775000,1991,1990,ATL,Atlanta Hawks
Kevin Willis,685000,1991,1990,ATL,Atlanta Hawks
Alexander Volkov,650000,1991,1990,ATL,Atlanta Hawks
John Battle,590000,1991,1990,ATL,Atlanta Hawks
Sidney Moncrief,510000,1991,1990,ATL,Atlanta Hawks
Spud Webb,510000,1991,1990,ATL,Atlanta Hawks
Gary Leonard,200000,1991,1990,ATL,Atlanta Hawks
Duane Ferrell,125000,1991,1990,ATL,Atlanta Hawks
Robert Parish,2500000,1991,1990,BOS,Boston Celtic
Larry Bird,1500000,1991,1990,BOS,Boston Celtic
Kevin McHale,1400000,1991,1990,BOS,Boston Celtic
Brian Shaw,1212000,1991,1990,BOS,Boston Celtic
Joe Kleine,850000,1991,1990,BOS,Boston Celtic
Ed Pinckney,750000,1991,1990,BOS,Boston Celtic
John Bagley,550000,1991,1990,BOS,Boston Celtic
Dee Brown,547000,1991,1990,BOS,Boston Celtic
Michael Smith,525000,1991,1990,BOS,Boston Celtic
Reggie Lewis,400000,1991,1990,BOS,Boston Celtic
Kevin Gamble,375000,1991,1990,BOS,Boston Celtic
Derek Smith,315000,1991,1990,BOS,Boston Celtic
Stojko Vrankovic,222000,1991,1990,BOS,Boston Celtic
Dave Popson,80000,1991,1990,BOS,Boston Celtic
A.J. Wynder,30000,1991,1990,BOS,Boston Celtic
Mike Gminski,1650000,1991,1990,CHA,Charlotte Hornets
Kendall Gill,1500000,1991,1990,CHA,Charlotte Hornets
J.R. Reid,1250000,1991,1990,CHA,Charlotte Hornets
Johnny Newman,1200000,1991,1990,CHA,Charlotte Hornets
Kelly Tripucka,1000000,1991,1990,CHA,Charlotte Hornets
Dell Curry,900000,1991,1990,CHA,Charlotte Hornets
Muggsy Bogues,805000,1991,1990,CHA,Charlotte Hornets
Rex Chapman,675000,1991,1990,CHA,Charlotte Hornets
Eric Leckner,485000,1991,1990,CHA,Charlotte Hornets
Kenny Gattison,355000,1991,1990,CHA,Charlotte Hornets
Randolph Keys,322000,1991,1990,CHA,Charlotte Hornets
Steve Scheffler,200000,1991,1990,CHA,Charlotte Hornets
Scott Haffner,75000,1991,1990,CHA,Charlotte Hornets
Michael Jordan,2500000,1991,1990,CHI,Chicago Bulls
Bill Cartwright,1100000,1991,1990,CHI,Chicago Bulls
Horace Grant,1000000,1991,1990,CHI,Chicago Bulls
Stacey King,1000000,1991,1990,CHI,Chicago Bulls
Dennis Hopson,915000,1991,1990,CHI,Chicago Bulls
Scottie Pippen,765000,1991,1990,CHI,Chicago Bulls
Cliff Levingston,750000,1991,1990,CHI,Chicago Bulls
Craig Hodges,600000,1991,1990,CHI,Chicago Bulls
Will Perdue,450000,1991,1990,CHI,Chicago Bulls
B.J. Armstrong,425000,1991,1990,CHI,Chicago Bulls
John Paxson,385000,1991,1990,CHI,Chicago Bulls
Scott Williams,150000,1991,1990,CHI,Chicago Bulls
Hot Rod Williams,3785000,1991,1990,CLE,Cleveland Caveliers
Danny Ferry,2640000,1991,1990,CLE,Cleveland Caveliers
Mark Price,1400000,1991,1990,CLE,Cleveland Caveliers
