Mike Bibby,13500000,2008,2007,ATL,Atlanta Hawks
Joe Johnson,13488377,2008,2007,ATL,Atlanta Hawks
Speedy Claxton,6306182,2008,2007,ATL,Atlanta Hawks
Marvin Williams,4466040,2008,2007,ATL,Atlanta Hawks
Zaza Pachulia,4000000,2008,2007,ATL,Atlanta Hawks
Al Horford,3745800,2008,2007,ATL,Atlanta Hawks
Josh Childress,3631449,2008,2007,ATL,Atlanta Hawks
Josh Smith,2243543,2008,2007,ATL,Atlanta Hawks
Acie Law,1927080,2008,2007,ATL,Atlanta Hawks
Salim Stoudamire,783000,2008,2007,ATL,Atlanta Hawks
Solomon Jones,729000,2008,2007,ATL,Atlanta Hawks
Mario West,427163,2008,2007,ATL,Atlanta Hawks
Jeremy Richardson,253499,2008,2007,ATL,Atlanta Hawks
Larry Hughes,12000084,2008,2007,CHI,Chicago Bulls
Kirk Hinrich,11250000,2008,2007,CHI,Chicago Bulls
Andres Nocioni,8500000,2008,2007,CHI,Chicago Bulls
Drew Gooden,6453416,2008,2007,CHI,Chicago Bulls
Ben Gordon,4881669,2008,2007,CHI,Chicago Bulls
Tyrus Thomas,3505320,2008,2007,CHI,Chicago Bulls
Luol Deng,3320339,2008,2007,CHI,Chicago Bulls
Chris Duhon,3248000,2008,2007,CHI,Chicago Bulls
Joakim Noah,2135400,2008,2007,CHI,Chicago Bulls
Viktor Khryapa,1928598,2008,2007,CHI,Chicago Bulls
Thabo Sefolosha,1805160,2008,2007,CHI,Chicago Bulls
Cedric Simmons,1629120,2008,2007,CHI,Chicago Bulls
Shannon Brown,1044120,2008,2007,CHI,Chicago Bulls
JamesOn Curry,427163,2008,2007,CHI,Chicago Bulls
Aaron Gray,427163,2008,2007,CHI,Chicago Bulls
Demetris Nichols,427163,2008,2007,CHI,Chicago Bulls
Thomas Gardner,101451,2008,2007,CHI,Chicago Bulls
Ben Wallace,15500000,2008,2007,CLE,Cleveland Caveliers
LeBron James,13041250,2008,2007,CLE,Cleveland Caveliers
Wally Szczerbiak,12775000,2008,2007,CLE,Cleveland Caveliers
Zydrunas Ilgauskas,10142156,2008,2007,CLE,Cleveland Caveliers
Eric Snow,6703125,2008,2007,CLE,Cleveland Caveliers
Anderson Varejao,5356000,2008,2007,CLE,Cleveland Caveliers
Joe Smith,5200000,2008,2007,CLE,Cleveland Caveliers
Sasha Pavlovic,4250000,2008,2007,CLE,Cleveland Caveliers
Damon Jones,4172432,2008,2007,CLE,Cleveland Caveliers
Delonte West,1889760,2008,2007,CLE,Cleveland Caveliers
Devin Brown,1200000,2008,2007,CLE,Cleveland Caveliers
Dwayne Jones,770610,2008,2007,CLE,Cleveland Caveliers
Daniel Gibson,687456,2008,2007,CLE,Cleveland Caveliers
Kaniel Dickens,264897,2008,2007,CLE,Cleveland Caveliers
Billy Thomas,264897,2008,2007,CLE,Cleveland Caveliers
Jason Kidd,19728000,2008,2007,DAL,Dallas Mavericks
Michael Finley,18593750,2008,2007,DAL,Dallas Mavericks
Dirk Nowitzki,16360094,2008,2007,DAL,Dallas Mavericks
Erick Dampier,10590500,2008,2007,DAL,Dallas Mavericks
Josh Howard,9000000,2008,2007,DAL,Dallas Mavericks
Jason Terry,8898000,2008,2007,DAL,Dallas Mavericks
Jerry Stackhouse,6750000,2008,2007,DAL,Dallas Mavericks
Devean George,2369111,2008,2007,DAL,Dallas Mavericks
Eddie Jones,1830000,2008,2007,DAL,Dallas Mavericks
Didier Ilunga-Mbenga,1800000,2008,2007,DAL,Dallas Mavericks
Antoine Wright,1680600,2008,2007,DAL,Dallas Mavericks
Juwan Howard,1211197,2008,2007,DAL,Dallas Mavericks
Malik Allen,998398,2008,2007,DAL,Dallas Mavericks
Brandon Bass,770610,2008,2007,DAL,Dallas Mavericks
Jose Barea,687456,2008,2007,DAL,Dallas Mavericks
Nick Fazekas,427163,2008,2007,DAL,Dallas Mavericks
Allen Iverson,19012500,2008,2007,DEN,Denver Nuggets
Kenyon Martin,13250000,2008,2007,DEN,Denver Nuggets
Carmelo Anthony,13041250,2008,2007,DEN,Denver Nuggets
Marcus Camby,11250000,2008,2007,DEN,Denver Nuggets
Nene,8840000,2008,2007,DEN,Denver Nuggets
Eduardo Najera,4952380,2008,2007,DEN,Denver Nuggets
Steven Hunter,3248000,2008,2007,DEN,Denver Nuggets
Chucky Atkins,3000000,2008,2007,DEN,Denver Nuggets
J.R. Smith,2134067,2008,2007,DEN,Denver Nuggets
Anthony Carter,1103225,2008,2007,DEN,Denver Nuggets
Linas Kleiza,1011360,2008,2007,DEN,Denver Nuggets
Yakhouba Diawara,687456,2008,2007,DEN,Denver Nuggets
Bobby Jones,687456,2008,2007,DEN,Denver Nuggets
Taurean Green,427163,2008,2007,DEN,Denver Nuggets
Mike Wilks,162281,2008,2007,DEN,Denver Nuggets
Jelani McCoy,151089,2008,2007,DEN,Denver Nuggets
Rasheed Wallace,12540000,2008,2007,DET,Detroit Pistons
Chauncey Billups,10000000,2008,2007,DET,Detroit Pistons
Richard Hamilton,10000000,2008,2007,DET,Detroit Pistons
Tayshaun Prince,8675620,2008,2007,DET,Detroit Pistons
Antonio McDyess,6373900,2008,2007,DET,Detroit Pistons
Amir Johnson,3666666,2008,2007,DET,Detroit Pistons
Juan Dixon,2550000,2008,2007,DET,Detroit Pistons
Lindsey Hunter,2250000,2008,2007,DET,Detroit Pistons
Walter Herrmann,1944000,2008,2007,DET,Detroit Pistons
Ronald Murray,1890000,2008,2007,DET,Detroit Pistons
Rodney Stuckey,1569600,2008,2007,DET,Detroit Pistons
Jarvis Hayes,1200000,2008,2007,DET,Detroit Pistons
Jason Maxiell,1041360,2008,2007,DET,Detroit Pistons
Arron Afflalo,944520,2008,2007,DET,Detroit Pistons
Ronald Dupree,826046,2008,2007,DET,Detroit Pistons
Cheikh Samb,427163,2008,2007,DET,Detroit Pistons
Baron Davis,16440000,2008,2007,GSW,Golden State
Adonal Foyle,8937500,2008,2007,GSW,Golden State
Al Harrington,8425625,2008,2007,GSW,Golden State
Stephen Jackson,6630000,2008,2007,GSW,Golden State
Mickael Pietrus,3470770,2008,2007,GSW,Golden State
Matt Barnes,3000000,2008,2007,GSW,Golden State
Andris Biedrins,2636696,2008,2007,GSW,Golden State
Brandan Wright,2323080,2008,2007,GSW,Golden State
Patrick O\'Bryant,2216400,2008,2007,GSW,Golden State
Kosta Perovic,1800000,2008,2007,GSW,Golden State
Marco Belinelli,1345800,2008,2007,GSW,Golden State
Austin Croshere,1219590,2008,2007,GSW,Golden State
Troy Hudson,1219590,2008,2007,GSW,Golden State
Monta Ellis,770610,2008,2007,GSW,Golden State
Kelenna Azubuike,687456,2008,2007,GSW,Golden State
Chris Webber,602173,2008,2007,GSW,Golden State
Didier Ilunga-Mbenga,249478,2008,2007,GSW,Golden State
C.J. Watson,125479,2008,2007,GSW,Golden State
Stephane Lasme,48056,2008,2007,GSW,Golden State
Jermaine O\'Neal,19728000,2008,2007,IND,Indiana Pacers
Troy Murphy,9206349,2008,2007,IND,Indiana Pacers
Mike Dunleavy,8219008,2008,2007,IND,Indiana Pacers
Marquis Daniels,6373900,2008,2007,IND,Indiana Pacers
Jamaal Tinsley,6300000,2008,2007,IND,Indiana Pacers
Jeff Foster,5500000,2008,2007,IND,Indiana Pacers
Ike Diogu,2286360,2008,2007,IND,Indiana Pacers
David Harrison,1734316,2008,2007,IND,Indiana Pacers
Danny Granger,1516800,2008,2007,IND,Indiana Pacers
Travis Diener,1500000,2008,2007,IND,Indiana Pacers
Shawne Williams,1470360,2008,2007,IND,Indiana Pacers
Kareem Rush,854957,2008,2007,IND,Indiana Pacers
Stephen Graham,770610,2008,2007,IND,Indiana Pacers
Andre Owens,687456,2008,2007,IND,Indiana Pacers
