Antoine Walker,14625000,2005,2004,ATL,Atlanta Hawks
Al Harrington,6325000,2005,2004,ATL,Atlanta Hawks
Chris Crawford,3250000,2005,2004,ATL,Atlanta Hawks
Tony Delk,2700000,2005,2004,ATL,Atlanta Hawks
Predrag Drobnjak,2550000,2005,2004,ATL,Atlanta Hawks
Josh Childress,2490360,2005,2004,ATL,Atlanta Hawks
Jon Barry,1800000,2005,2004,ATL,Atlanta Hawks
Jason Collier,1500000,2005,2004,ATL,Atlanta Hawks
Kevin Willis,1300000,2005,2004,ATL,Atlanta Hawks
Josh Smith,1270080,2005,2004,ATL,Atlanta Hawks
Kenny Anderson,1100000,2005,2004,ATL,Atlanta Hawks
Boris Diaw,1097640,2005,2004,ATL,Atlanta Hawks
Royal Ivey,425000,2005,2004,ATL,Atlanta Hawks
Donta Smith,425000,2005,2004,ATL,Atlanta Hawks
Jelani McCoy,167418,2005,2004,ATL,Atlanta Hawks
Anthony Miller,34118,2005,2004,ATL,Atlanta Hawks
Paul Pierce,12584688,2005,2004,BOS,Boston Celtic
Raef LaFrentz,9714538,2005,2004,BOS,Boston Celtic
Ricky Davis,5455200,2005,2004,BOS,Boston Celtic
Gary Payton,5408700,2005,2004,BOS,Boston Celtic
Vin Baker,5333333,2005,2004,BOS,Boston Celtic
Mark Blount,4903000,2005,2004,BOS,Boston Celtic
Rick Fox,4800000,2005,2004,BOS,Boston Celtic
Michael Stewart,4800000,2005,2004,BOS,Boston Celtic
Tom Gugliotta,2700000,2005,2004,BOS,Boston Celtic
Marcus Banks,1611840,2005,2004,BOS,Boston Celtic
Jiri Welsch,1419240,2005,2004,BOS,Boston Celtic
Al Jefferson,1407240,2005,2004,BOS,Boston Celtic
Walter McCarty,1337500,2005,2004,BOS,Boston Celtic
Delonte West,939480,2005,2004,BOS,Boston Celtic
Tony Allen,901920,2005,2004,BOS,Boston Celtic
Kendrick Perkins,875400,2005,2004,BOS,Boston Celtic
Justin Reed,385277,2005,2004,BOS,Boston Celtic
Zydrunas Ilgauskas,14625000,2005,2004,CLE,Cleveland Caveliers
Eric Snow,4875000,2005,2004,CLE,Cleveland Caveliers
LeBron James,4320360,2005,2004,CLE,Cleveland Caveliers
Jeff McInnis,3600000,2005,2004,CLE,Cleveland Caveliers
Drew Gooden,3214080,2005,2004,CLE,Cleveland Caveliers
Ira Newble,2704350,2005,2004,CLE,Cleveland Caveliers
DeSagana Diop,2695164,2005,2004,CLE,Cleveland Caveliers
Dajuan Wagner,2643600,2005,2004,CLE,Cleveland Caveliers
Lucious Harris,2500000,2005,2004,CLE,Cleveland Caveliers
Luke Jackson,1818720,2005,2004,CLE,Cleveland Caveliers
Robert Traylor,1600000,2005,2004,CLE,Cleveland Caveliers
Scott Williams,1600000,2005,2004,CLE,Cleveland Caveliers
Sasha Pavlovic,1191000,2005,2004,CLE,Cleveland Caveliers
Steven Hunter,1000000,2005,2004,CLE,Cleveland Caveliers
Anderson Varejao,788000,2005,2004,CLE,Cleveland Caveliers
Michael Finley,14609375,2005,2004,DAL,Dallas Mavericks
Dirk Nowitzki,12584688,2005,2004,DAL,Dallas Mavericks
Alan Henderson,8273125,2005,2004,DAL,Dallas Mavericks
Erick Dampier,7700000,2005,2004,DAL,Dallas Mavericks
Jason Terry,7500000,2005,2004,DAL,Dallas Mavericks
Jerry Stackhouse,7437500,2005,2004,DAL,Dallas Mavericks
Tariq Abdul-Wahad,6750000,2005,2004,DAL,Dallas Mavericks
Calvin Booth,5900700,2005,2004,DAL,Dallas Mavericks
Marquis Daniels,4903000,2005,2004,DAL,Dallas Mavericks
Shawn Bradley,4000000,2005,2004,DAL,Dallas Mavericks
Evan Eschmeyer,3407655,2005,2004,DAL,Dallas Mavericks
Devin Harris,2741880,2005,2004,DAL,Dallas Mavericks
Darrell Armstrong,2275000,2005,2004,DAL,Dallas Mavericks
Avery Johnson,1100000,2005,2004,DAL,Dallas Mavericks
Pavel Podkolzin,1061880,2005,2004,DAL,Dallas Mavericks
Josh Howard,863640,2005,2004,DAL,Dallas Mavericks
