Dwight Howard,23180275,2017,2016,ATL,Atlanta Hawks
Paul Millsap,20072033,2017,2016,ATL,Atlanta Hawks
Kent Bazemore,15730338,2017,2016,ATL,Atlanta Hawks
Ersan Ilyasova,8400000,2017,2016,ATL,Atlanta Hawks
Mike Dunleavy,4837500,2017,2016,ATL,Atlanta Hawks
Kris Humphries,4000000,2017,2016,ATL,Atlanta Hawks
Thabo Sefolosha,3850000,2017,2016,ATL,Atlanta Hawks
Dennis Schroder,2708582,2017,2016,ATL,Atlanta Hawks
Malcolm Delaney,2500000,2017,2016,ATL,Atlanta Hawks
Taurean Waller-Prince,2318280,2017,2016,ATL,Atlanta Hawks
Tim Hardaway,2281605,2017,2016,ATL,Atlanta Hawks
Jarrett Jack,1551659,2017,2016,ATL,Atlanta Hawks
DeAndre\' Bembry,1499760,2017,2016,ATL,Atlanta Hawks
Mike Muscala,1015696,2017,2016,ATL,Atlanta Hawks
Edy Tavares,1000000,2017,2016,ATL,Atlanta Hawks
Ryan Kelly,418228,2017,2016,ATL,Atlanta Hawks
Jose Calderon,392478,2017,2016,ATL,Atlanta Hawks
Lamar Patterson,128623,2017,2016,ATL,Atlanta Hawks
Gary Neal,72193,2017,2016,ATL,Atlanta Hawks
Matt Costello,50000,2017,2016,ATL,Atlanta Hawks
Al Horford,26540100,2017,2016,BOS,Boston Celtic
Amir Johnson,12000000,2017,2016,BOS,Boston Celtic
Avery Bradley,8269663,2017,2016,BOS,Boston Celtic
Tyler Zeller,8000000,2017,2016,BOS,Boston Celtic
Isaiah Thomas,6587132,2017,2016,BOS,Boston Celtic
Jae Crowder,6286408,2017,2016,BOS,Boston Celtic
Jonas Jerebko,5000000,2017,2016,BOS,Boston Celtic
Jaylen Brown,4743000,2017,2016,BOS,Boston Celtic
Marcus Smart,3578880,2017,2016,BOS,Boston Celtic
Kelly Olynyk,3094014,2017,2016,BOS,Boston Celtic
Terry Rozier,1906440,2017,2016,BOS,Boston Celtic
James Young,1825200,2017,2016,BOS,Boston Celtic
Demetrius Jackson,1450000,2017,2016,BOS,Boston Celtic
Gerald Green,1410598,2017,2016,BOS,Boston Celtic
Jordan Mickey,1223653,2017,2016,BOS,Boston Celtic
R.J. Hunter,1200240,2017,2016,BOS,Boston Celtic
