Dominique Wilkins,3500000,1994,1993,ATL,Atlanta Hawks
Jon Koncak,2900000,1994,1993,ATL,Atlanta Hawks
Kevin Willis,2625000,1994,1993,ATL,Atlanta Hawks
Blair Rasmussen,2457000,1994,1993,ATL,Atlanta Hawks
Mookie Blaylock,1630000,1994,1993,ATL,Atlanta Hawks
Roy Hinson,1445000,1994,1993,ATL,Atlanta Hawks
Stacey Augmon,1400000,1994,1993,ATL,Atlanta Hawks
Andrew Lang,1228000,1994,1993,ATL,Atlanta Hawks
Adam Keefe,1200000,1994,1993,ATL,Atlanta Hawks
Craig Ehlo,1200000,1994,1993,ATL,Atlanta Hawks
Duane Ferrell,1025000,1994,1993,ATL,Atlanta Hawks
Doug Edwards,650000,1994,1993,ATL,Atlanta Hawks
Paul Graham,600000,1994,1993,ATL,Atlanta Hawks
Greg Foster,250000,1994,1993,ATL,Atlanta Hawks
Steve Henson,250000,1994,1993,ATL,Atlanta Hawks
Ennis Whatley,150000,1994,1993,ATL,Atlanta Hawks
Robert Parish,4000000,1994,1993,BOS,Boston Celtic
Sherman Douglas,2300000,1994,1993,BOS,Boston Celtic
Xavier McDaniel,2145000,1994,1993,BOS,Boston Celtic
Dino Radja,1650000,1994,1993,BOS,Boston Celtic
Ed Pinckney,1470000,1994,1993,BOS,Boston Celtic
Kevin Gamble,1100000,1994,1993,BOS,Boston Celtic
Dee Brown,1025000,1994,1993,BOS,Boston Celtic
Stojko Vrankovic,831000,1994,1993,BOS,Boston Celtic
Alaa Abdelnaby,805000,1994,1993,BOS,Boston Celtic
Rick Fox,755000,1994,1993,BOS,Boston Celtic
Acie Earl,650000,1994,1993,BOS,Boston Celtic
John Bagley,600000,1994,1993,BOS,Boston Celtic
Lorenzo Williams,250000,1994,1993,BOS,Boston Celtic
Chris Corchiani,150000,1994,1993,BOS,Boston Celtic
Matt Wenstrom,150000,1994,1993,BOS,Boston Celtic
Larry Johnson,3125000,1994,1993,CHA,Charlotte Hornets
Alonzo Mourning,3120000,1994,1993,CHA,Charlotte Hornets
Hersey Hawkins,2400000,1994,1993,CHA,Charlotte Hornets
Mike Gminski,1850000,1994,1993,CHA,Charlotte Hornets
Kenny Gattison,1250000,1994,1993,CHA,Charlotte Hornets
Rumeal Robinson,1240000,1994,1993,CHA,Charlotte Hornets
Eddie Johnson,1150000,1994,1993,CHA,Charlotte Hornets
Dell Curry,1040000,1994,1993,CHA,Charlotte Hornets
Muggsy Bogues,900000,1994,1993,CHA,Charlotte Hornets
Scott Burrell,650000,1994,1993,CHA,Charlotte Hornets
David Wingate,570000,1994,1993,CHA,Charlotte Hornets
Kevin Lynch,325000,1994,1993,CHA,Charlotte Hornets
Tony Bennett,182000,1994,1993,CHA,Charlotte Hornets
LeRon Ellis,150000,1994,1993,CHA,Charlotte Hornets
Michael Jordan,4000000,1994,1993,CHI,Chicago Bulls
Scottie Pippen,3075000,1994,1993,CHI,Chicago Bulls
Bill Cartwright,2400000,1994,1993,CHI,Chicago Bulls
Horace Grant,1950000,1994,1993,CHI,Chicago Bulls
Stacey King,1600000,1994,1993,CHI,Chicago Bulls
Will Perdue,1200000,1994,1993,CHI,Chicago Bulls
Toni Kukoc,1025000,1994,1993,CHI,Chicago Bulls
John Paxson,800000,1994,1993,CHI,Chicago Bulls
Scott Williams,641000,1994,1993,CHI,Chicago Bulls
B.J. Armstrong,620000,1994,1993,CHI,Chicago Bulls
Corie Blount,620000,1994,1993,CHI,Chicago Bulls
A.J. English,150000,1994,1993,CHI,Chicago Bulls
Steve Kerr,150000,1994,1993,CHI,Chicago Bulls
Pete Myers,150000,1994,1993,CHI,Chicago Bulls
Bill Wennington,150000,1994,1993,CHI,Chicago Bulls
Hot Rod Williams,3786000,1994,1993,CLE,Cleveland Caveliers
Danny Ferry,3543000,1994,1993,CLE,Cleveland Caveliers
Brad Daugherty,3541000,1994,1993,CLE,Cleveland Caveliers
Mark Price,2850000,1994,1993,CLE,Cleveland Caveliers
Larry Nance,2840000,1994,1993,CLE,Cleveland Caveliers
Gerald Wilkins,2278000,1994,1993,CLE,Cleveland Caveliers
John Battle,1120000,1994,1993,CLE,Cleveland Caveliers
Tyrone Hill,1075000,1994,1993,CLE,Cleveland Caveliers
