Dominique Wilkins,3500000,1993,1992,ATL,Atlanta Hawks
Jon Koncak,2450000,1993,1992,ATL,Atlanta Hawks
Kevin Willis,2425000,1993,1992,ATL,Atlanta Hawks
Blair Rasmussen,1988000,1993,1992,ATL,Atlanta Hawks
Roy Hinson,1250000,1993,1992,ATL,Atlanta Hawks
Travis Mays,1200000,1993,1992,ATL,Atlanta Hawks
Stacey Augmon,1138000,1993,1992,ATL,Atlanta Hawks
Adam Keefe,1000000,1993,1992,ATL,Atlanta Hawks
Duane Ferrell,825000,1993,1992,ATL,Atlanta Hawks
Mookie Blaylock,660000,1993,1992,ATL,Atlanta Hawks
Maurice Cheeks,600000,1993,1992,ATL,Atlanta Hawks
Paul Graham,500000,1993,1992,ATL,Atlanta Hawks
Jeff Sanders,250000,1993,1992,ATL,Atlanta Hawks
Morlon Wiley,250000,1993,1992,ATL,Atlanta Hawks
Robert Parish,3513000,1993,1992,BOS,Boston Celtic
Kevin McHale,3500000,1993,1992,BOS,Boston Celtic
Reggie Lewis,3320000,1993,1992,BOS,Boston Celtic
Larry Bird,2300000,1993,1992,BOS,Boston Celtic
Xavier McDaniel,1869000,1993,1992,BOS,Boston Celtic
Sherman Douglas,1869000,1993,1992,BOS,Boston Celtic
Kevin Gamble,1200000,1993,1992,BOS,Boston Celtic
Joe Kleine,1150000,1993,1992,BOS,Boston Celtic
Ed Pinckney,1150000,1993,1992,BOS,Boston Celtic
Dee Brown,865000,1993,1992,BOS,Boston Celtic
Stojko Vrankovic,831000,1993,1992,BOS,Boston Celtic
Dino Radja,711000,1993,1992,BOS,Boston Celtic
Rick Fox,650000,1993,1992,BOS,Boston Celtic
Michael Smith,650000,1993,1992,BOS,Boston Celtic
John Bagley,550000,1993,1992,BOS,Boston Celtic
Alaa Abdelnaby,500000,1993,1992,BOS,Boston Celtic
A.J. Wynder,140000,1993,1992,BOS,Boston Celtic
Marcus Webb,140000,1993,1992,BOS,Boston Celtic
Bart Kofoed,140000,1993,1992,BOS,Boston Celtic
Kenny Battle,140000,1993,1992,BOS,Boston Celtic
Joe Wolf,29000,1993,1992,BOS,Boston Celtic
Larry Johnson,2540000,1993,1992,CHA,Charlotte Hornets
Alonzo Mourning,2400000,1993,1992,CHA,Charlotte Hornets
Kendall Gill,1908000,1993,1992,CHA,Charlotte Hornets
Mike Gminski,1415000,1993,1992,CHA,Charlotte Hornets
Sidney Green,1288000,1993,1992,CHA,Charlotte Hornets
Johnny Newman,1175000,1993,1992,CHA,Charlotte Hornets
Tom Hammonds,850000,1993,1992,CHA,Charlotte Hornets
Dell Curry,750000,1993,1992,CHA,Charlotte Hornets
Muggsy Bogues,700000,1993,1992,CHA,Charlotte Hornets
Kenny Gattison,598000,1993,1992,CHA,Charlotte Hornets
Kevin Lynch,250000,1993,1992,CHA,Charlotte Hornets
Tony Bennett,140000,1993,1992,CHA,Charlotte Hornets
David Wingate,129000,1993,1992,CHA,Charlotte Hornets
Lorenzo Williams,7000,1993,1992,CHA,Charlotte Hornets
Michael Jordan,4000000,1993,1992,CHI,Chicago Bulls
Scottie Pippen,3425000,1993,1992,CHI,Chicago Bulls
Bill Cartwright,2200000,1993,1992,CHI,Chicago Bulls
Horace Grant,1900000,1993,1992,CHI,Chicago Bulls
Stacey King,1400000,1993,1992,CHI,Chicago Bulls
